name,profile_url,place_of_birth,longitude,latitude,popularity
Dustin Diamond,https://www.themoviedb.org/person/19186,San Jose California USA,-121.890583,37.3361905,11.16629114330638
Tiffani Thiessen,https://www.themoviedb.org/person/19187,Long Beach California USA,-118.191604,33.7690164,7.202478029861476
Elizabeth Berkley,https://www.themoviedb.org/person/19189,Farmington Hills Michigan USA,-83.3771553,42.4853125,21.898311411702966
Dennis Haskins,https://www.themoviedb.org/person/19190,Chattanooga Tennessee U.S.,-85.30443000708033,35.1255197,18.377657528332648
Alex Frost,https://www.themoviedb.org/person/19195,Portland Oregon USA,-122.6741949,45.5202471,16.682892038239107
Eric Deulen,https://www.themoviedb.org/person/19196,Vancouver Washington USA,-122.6744557,45.6306954,8.248629566956255
John Robinson,https://www.themoviedb.org/person/19197,Portland Oregon USA,-122.6741949,45.5202471,79.74160305787947
Elias McConnell,https://www.themoviedb.org/person/19198, Portland Oregon USA,-122.6741949,45.5202471,11.93654722821994
Timothy Bottoms,https://www.themoviedb.org/person/19207,Santa Barbara California USA,-119.7026673,34.4221319,33.47629858096078
Matt Malloy,https://www.themoviedb.org/person/19208,Hamilton New York USA,-73.1297621,40.9136697,189.111011532938
James Van Der Beek,https://www.themoviedb.org/person/19210,Cheshire Connecticut USA,-72.900658,41.4989861,213.4921266080935
Ian Somerhalder,https://www.themoviedb.org/person/19211,Covington Louisiana USA,-90.1009108,30.4754702,64.73023794067205
Russell Sams,https://www.themoviedb.org/person/19212,Clinton Tennessee USA,-84.1318632,36.1034126,9.794206062454943
Jean Peters,https://www.themoviedb.org/person/19216,Canton Ohio USA,-81.3749508,40.7985464,5.3405642678636935
Rachel True,https://www.themoviedb.org/person/19222,New York City New York USA,-74.0060152,40.7127281,14.549922772720379
John Paul Pitoc,https://www.themoviedb.org/person/19226,Queens New York USA,-73.8283132,40.7135078,1.8048867045245716
Brad Beyer,https://www.themoviedb.org/person/19227,Waukesha Wisconsin USA,-88.24736430153254,43.0053145,71.51631449657704
Judith Ivey,https://www.themoviedb.org/person/19239,El Paso Texas USA,-106.464634,31.7754152,42.95922964566826
Vicki Frederick,https://www.themoviedb.org/person/19256,Atlanta Georgia USA,-84.3902644,33.7489924,3.160636170191159
Janet Jones,https://www.themoviedb.org/person/19257,Bridgeton Missouri USA,-90.42352,38.7566055,28.245934185538424
Terrence Mann,https://www.themoviedb.org/person/19260,Ashland Kentucky USA,-82.6379387,38.4784144,8.590870569805833
Alyson Reed,https://www.themoviedb.org/person/19262,Anaheim California USA,-117.911732,33.8347516,226.40133737564915
Khandi Alexander,https://www.themoviedb.org/person/19265,Jacksonville Florida USA,-81.655651,30.3321838,47.90752641612656
Amanda Detmer,https://www.themoviedb.org/person/19275,Chico California USA,-121.8374777,39.7284945,69.51892215634305
Todd Stashwick,https://www.themoviedb.org/person/19277,Chicago Illinois USA,-87.6244212,41.8755616,39.75155598531299
Bill Hader,https://www.themoviedb.org/person/19278,Tulsa Oklahoma USA,-95.9224992,36.13334,4576.694623379775
Lance Armstrong,https://www.themoviedb.org/person/19279,Dallas Texas USA,-96.7968559,32.7762719,20.894477884153822
Suzanne Ford,https://www.themoviedb.org/person/19280,Auburn - New York - USA,-76.5672029,42.9320202,7.107301837388945
Adam Sandler,https://www.themoviedb.org/person/19292,Brooklyn New York USA,-73.9497211,40.6526006,2490.73560571304
Lusia Strus,https://www.themoviedb.org/person/19293,Chicago Illinois USA,-87.6244212,41.8755616,49.145297805295286
Jason Mewes,https://www.themoviedb.org/person/19302,Highlands New Jersey USA,-73.991527,40.40372,451.9518812090912
Suzanne Krull,https://www.themoviedb.org/person/19307,Brooklyn New York City New York USA,-73.9497211,40.6526006,49.1965695963211
John Paxton,https://www.themoviedb.org/person/19326,Kansas City Missouri USA,-94.5781416,39.100105,324.42516679082047
Anne Shirley,https://www.themoviedb.org/person/19327,New York City New York USA,-74.0060152,40.7127281,3.254239202457535
Dick Powell,https://www.themoviedb.org/person/19328,Mountain View Arkansas USA,-92.1176521,35.8684075,10.580718621994059
Sylvia Miles,https://www.themoviedb.org/person/19335,New York City New York USA,-74.0060152,40.7127281,49.55956679774279
Kate Murtagh,https://www.themoviedb.org/person/19337,Los Angeles California USA,-118.242766,34.0536909,24.17097730352849
Tony Todd,https://www.themoviedb.org/person/19384,Washington District of Columbia USA,-77.0365427,38.8950368,391.7350156421135
Jesse L. Martin,https://www.themoviedb.org/person/19392,Rocky Mount Virginia USA,-79.8909474,36.9962007,6.601766805140213
Wilson Jermaine Heredia,https://www.themoviedb.org/person/19393, Brooklyn New York USA,-73.9497211,40.6526006,13.338432097958435
Idina Menzel,https://www.themoviedb.org/person/19394,New York New York USA,-115.17449463280128,36.1021436,238.96940661416875
Roy Roberts,https://www.themoviedb.org/person/19400,Dade City Florida USA,-82.1959178,28.3647248,44.62895367322353
Nancy Guild,https://www.themoviedb.org/person/19402,Los Angeles California USA,-118.242766,34.0536909,0.7837484147076977
Conrad Janis,https://www.themoviedb.org/person/19403,New York City New York USA,-74.0060152,40.7127281,3.3701811096513463
Marvin Miller,https://www.themoviedb.org/person/19404,St. Louis Missouri USA,-90.1995853,38.6264256,389.17939961807684
Robert Montgomery,https://www.themoviedb.org/person/19406,Fishkill Landing [now Beacon] New York USA,-73.979737,41.500524,4.344517883335034
Dick Simmons,https://www.themoviedb.org/person/19410,St. Paul Minnesota USA,-93.0931028,44.9497487,10.232301150520334
Lloyd Nolan,https://www.themoviedb.org/person/19411,San Francisco California USA,-122.419906,37.7790262,17.820467232679086
Audrey Totter,https://www.themoviedb.org/person/19413,Joliet Illinois USA,-88.0840212,41.5263603,4.27341104201671
Tom Tully,https://www.themoviedb.org/person/19414,Durango Colorado USA,-107.82158179169292,37.2395367,7.249358204004973
Jackie Coogan,https://www.themoviedb.org/person/19426,Los Angeles California USA,-118.242766,34.0536909,14.244965666756736
Bruce Lee,https://www.themoviedb.org/person/19429,San Francisco California USA,-122.419906,37.7790262,27.51999940840701
H.M. Wynant,https://www.themoviedb.org/person/19435,Detroit Michigan USA,-83.0466403,42.3315509,6.163720345735637
Henry Gibson,https://www.themoviedb.org/person/19439,Germantown Philadelphia Pennsylvania USA,-75.1801775,40.0434449,111.17259997764977
Warren Berlinger,https://www.themoviedb.org/person/19440,Brooklyn New York City New York USA,-73.9497211,40.6526006,11.862230955028785
Jack Knight,https://www.themoviedb.org/person/19444,Boston Massachusetts USA,-71.060511,42.3554334,269.0877793581938
Pepe Callahan,https://www.themoviedb.org/person/19445,New Mexico USA,-105.993007,34.5708167,3.2286753491074736
Tom Bower,https://www.themoviedb.org/person/19453,Denver - Colorado - USA,-104.9848623,39.7392364,241.992062343383
Michael Laskin,https://www.themoviedb.org/person/19454,Duluth Minnesota USA,-92.1251218,46.7729322,34.47022119921113
Julia Campbell,https://www.themoviedb.org/person/19455,Huntsville Alabama USA,-86.5859011,34.729847,4.4916870206210735
Nia Peeples,https://www.themoviedb.org/person/19456,Hollywood California USA,-118.329523,34.0980031,7.0424876368952525
Gerry Becker,https://www.themoviedb.org/person/19468,St. Louis Missouri USA,-90.1995853,38.6264256,290.64689043118375
Burr DeBenning,https://www.themoviedb.org/person/19484,Seminole Oklahoma U.S.,-95.6230607,36.9923168,5.407580892646006
Tom Hallick,https://www.themoviedb.org/person/19485,Buffalo New York USA,-78.8783922,42.8867166,20.199062415021878
Yale Summers,https://www.themoviedb.org/person/19486,Manhattan New York City New York USA,-73.9598939,40.7896239,0.06229714416383949
Jay Hernandez,https://www.themoviedb.org/person/19487,Montebello California USA,-118.111975,34.0159398,329.1026584456285
Dorothy Lyman,https://www.themoviedb.org/person/19488,Minneapolis Minnesota U.S.A.,0.0,0.0,104.68164573788772
Wass Stevens,https://www.themoviedb.org/person/19490,Brooklyn New York USA,-73.9497211,40.6526006,117.92511160770489
Viola Davis,https://www.themoviedb.org/person/19492,Saint Matthews South Carolina USA,-79.93731258981745,32.78675565,1674.1256269863727
Alexa Gerasimovich,https://www.themoviedb.org/person/19495,New York New York USA,-115.17449463280128,36.1021436,6.985381921411733
Jon Bernthal,https://www.themoviedb.org/person/19498,Washington District of Columbia USA,-77.0365427,38.8950368,958.7789014218257
Kevin Eastman,https://www.themoviedb.org/person/19502,Springvale Maine USA,-70.7947911,43.4650898,9.007915340458204
Mikey Kelley,https://www.themoviedb.org/person/19507,Quincy Massachusetts USA,-71.0037374,42.2509914,15.453703311157895
Nolan North,https://www.themoviedb.org/person/19508, New Haven Connecticut United States,-72.9250518,41.3082138,207.374062136487
Larry Pine,https://www.themoviedb.org/person/19511,Tucson Arizona USA,-110.9748477,32.2228765,658.9479334415031
Wally Wingert,https://www.themoviedb.org/person/19513,Des Moines Iowa U.S.,0.0,0.0,62.76303555889304
Josh Duhamel,https://www.themoviedb.org/person/19536,Minot North Dakota USA,-101.296273,48.23251,255.8759233757131
Megan Fox,https://www.themoviedb.org/person/19537,Oak Ridge Tennessee USA,-84.2696449,36.0103562,241.34633435794265
Michael Bell,https://www.themoviedb.org/person/19546,Brooklyn New York USA,-73.9497211,40.6526006,171.07763280917112
Gregg Berger,https://www.themoviedb.org/person/19547,Saint Louis Missouri USA,-90.1995853,38.6264256,299.6771083637169
Susan Blu,https://www.themoviedb.org/person/19548,Saint Paul Minnesota USA,-93.0931028,44.9497487,12978.728418550138
Melvyn Douglas,https://www.themoviedb.org/person/19550,Macon Georgia USA,-83.6324022,32.8406946,161.19744113538286
Rolfe Sedan,https://www.themoviedb.org/person/19552,New York City New York USA,-74.0060152,40.7127281,22.50362761184406
Richard Carle,https://www.themoviedb.org/person/19553,Somerville Massachusetts USA,-71.0994968,42.3875968,5.809035802733717
Richard Thomas,https://www.themoviedb.org/person/19576,Manhattan New York City New York USA,-73.9598939,40.7896239,24.845851856709107
Alexis Arquette,https://www.themoviedb.org/person/19578,Los Angeles California USA,-118.242766,34.0536909,206.71742229340404
Mike Marshall,https://www.themoviedb.org/person/19613,Hollywood Los Angeles California USA,-118.329523,34.0980031,18.718325370976068
Michael Chiklis,https://www.themoviedb.org/person/19654,Lowell Massachusetts USA,-71.3161718,42.6334247,795.9872892458609
Keith Coulouris,https://www.themoviedb.org/person/19717,Camp Hill Pennsylvania USA,-76.9199742,40.2398118,4.37354268913864
Hunter S. Thompson,https://www.themoviedb.org/person/19724,Louisville Kentucky USA,-85.759407,38.2542376,1496.9555701774466
Mark Harmon,https://www.themoviedb.org/person/19728,Burbank - California - USA,-118.3258554,34.1816482,754.8531784682912
Katharine Houghton,https://www.themoviedb.org/person/19729,Hartford Connecticut U.S.A,0.0,0.0,18.875169443529977
"Al Freeman, Jr.",https://www.themoviedb.org/person/19739,San Antonio Texas  United States,-98.4951405,29.4246002,33.11157327178496
Malcolm X,https://www.themoviedb.org/person/19742,Omaha Nebraska USA,-95.9383758,41.2587459,13.045116377520356
Aubree Miller,https://www.themoviedb.org/person/19750,Sherman Oaks Los Angeles California USA,-118.4489865,34.1508718,1.9411223783778166
Daniel Frishman,https://www.themoviedb.org/person/19751,San Francisco - California - USA,-122.419906,37.7790262,85.2173804454624
Guy Boyd,https://www.themoviedb.org/person/19752, Chicago Illinois U.S.,-87.6297412,41.8872214,326.32825305882096
Debbie Lee Carrington,https://www.themoviedb.org/person/19753,San Jose California USA,-121.890583,37.3361905,1267.670411572746
Tony Cox,https://www.themoviedb.org/person/19754,Uniontown Alabama USA,-87.51088806110675,32.447579250000004,421.4075205283696
Jay Brannan,https://www.themoviedb.org/person/19760,Texas USA,-98.5456116,31.2638905,2.4784352467909323
PJ DeBoy,https://www.themoviedb.org/person/19762,Baltimore Maryland USA,-76.610759,39.2908816,1.922795061976081
Peter Stickles,https://www.themoviedb.org/person/19765,New York City New York USA,-74.0060152,40.7127281,8.215986492678486
Snoop Dogg,https://www.themoviedb.org/person/19767,Long Beach California USA,-118.191604,33.7690164,186.97118948793423
Judi West,https://www.themoviedb.org/person/19780,U.S.,9.009582476304603,48.6840674,1.407742410480095
Lurene Tuttle,https://www.themoviedb.org/person/19781,Pleasant Lake Indiana USA,-85.0160765,41.5753282,175.59160148177943
Harry Holcombe,https://www.themoviedb.org/person/19782,Malta Ohio USA,-81.8620804,39.6492377,7.3314771667663985
Marge Redmond,https://www.themoviedb.org/person/19783,Cleveland Ohio USA,-81.6936813,41.4996562,7.5270845417414405
Ann Shoemaker,https://www.themoviedb.org/person/19784,Brooklyn New York USA,-73.9497211,40.6526006,4.709255077132666
Eddie Constantine,https://www.themoviedb.org/person/19794,Los Angeles California USA,-118.242766,34.0536909,9.555847040262886
Marlee Matlin,https://www.themoviedb.org/person/19797,Morton Grove Illinois USA,-87.7825696,42.0405857,20.395864756812188
Marg Helgenberger,https://www.themoviedb.org/person/19838,Fremont Nebraska USA,-96.4960449,41.4338363,163.53417712051385
David Paymer,https://www.themoviedb.org/person/19839,Oceanside Long Island New York USA,0.0,0.0,233.68589132966105
Armand Schultz,https://www.themoviedb.org/person/19851,Rochester - New York - USA,-77.615214,43.157285,83.30335392071001
Zoe Weizenbaum,https://www.themoviedb.org/person/19858,Seattle Washington U.S.,-122.2055551,47.4793715,22.655435026250366
Karl Yune,https://www.themoviedb.org/person/19860,Washington District of Columbia USA,-77.0365427,38.8950368,81.94020387100488
Dick York,https://www.themoviedb.org/person/19877,Fort Wayne Indiana U.S.,0.0,0.0,2.3931699636171926
Donna Anderson,https://www.themoviedb.org/person/19878,Gunnison Colorado USA,-107.0603126,38.6476702,2.6543932158496553
Bob Dishy,https://www.themoviedb.org/person/19889,Brooklyn - New York - USA,-73.9497211,40.6526006,19.464160624715365
Virginia Grey,https://www.themoviedb.org/person/19967,Los Angeles California USA,-118.242766,34.0536909,8.81795624556468
Royal Dano,https://www.themoviedb.org/person/19968,New York New York U.S.A.,0.0,0.0,31.825266944598425
Greg Germann,https://www.themoviedb.org/person/19974,Houston Texas USA,-95.3676974,29.7589382,157.2540629064019
Michael Rosenbaum,https://www.themoviedb.org/person/19975,Oceanside New York USA,-73.6399765,40.6390936,145.02893148357293
Liam Aiken,https://www.themoviedb.org/person/19977,New York City New York USA,-74.0060152,40.7127281,162.57269744126856
Jason Kravits,https://www.themoviedb.org/person/19978,Passaic New Jersey USA,-74.1284764,40.8567663,50.640566255539206
June Carryl,https://www.themoviedb.org/person/19979,Iowa City Iowa USA,-91.5299106,41.6612561,22.803507794326023
Kelvin Han Yee,https://www.themoviedb.org/person/19980,San Francisco California USA,-122.419906,37.7790262,40.282497554891165
David Fine,https://www.themoviedb.org/person/19981, Philadelphia Pennsylvania USA,-75.1635262,39.9527237,64.51105252196504
Diane Amos,https://www.themoviedb.org/person/19982,Indianapolis Indiana USA,-86.1583502,39.7683331,45.87507563010054
Moira Kelly,https://www.themoviedb.org/person/20005,Queens New York City New York USA,-73.8283132,40.7135078,205.97433850358743
Christopher Reeve,https://www.themoviedb.org/person/20006,New York City New York USA,-74.0060152,40.7127281,54.339197742397545
Cara Buono,https://www.themoviedb.org/person/20047,The Bronx New York USA,-73.8665241,40.8506558,60.52851880206685
Paul Kersey,https://www.themoviedb.org/person/20048,Ada Minnesota USA,-96.5153463,47.299689,20.90800706192678
Jolene Purdy,https://www.themoviedb.org/person/20088,Redondo Beach California USA,-118.3886766,33.8455911,562.1049107142857
